      9.00000000e+02       1.32648974e+01       9.18267282e+00       4.08222455e+00      -1.00000000e+00      -5.64222301e+00
      9.10000000e+02       1.32656742e+01       6.20338222e-01       1.26453360e+01      -1.00000000e+00      -5.59222301e+00
      9.20000000e+02       1.32645461e+01       1.26403934e+01       6.24152706e-01      -1.00000000e+00      -5.54222301e+00
      9.30000000e+02       1.32652880e+01       4.60876322e+00       8.65652477e+00      -1.00000000e+00      -5.49222301e+00
      9.40000000e+02       1.32654098e+01       3.81831066e+00       9.44709912e+00      -1.00000000e+00      -5.44222301e+00
      9.50000000e+02       1.32645341e+01       1.23742654e+01       8.90268778e-01      -1.00000000e+00      -5.39222301e+00
      9.60000000e+02       1.32655451e+01       2.21811444e+00       1.10474306e+01      -1.00000000e+00      -5.34222301e+00
      9.70000000e+02       1.32650964e+01       6.99494964e+00       6.27014675e+00      -1.00000000e+00      -5.29222301e+00
      9.80000000e+02       1.32646893e+01       1.05611719e+01       2.70351733e+00      -1.00000000e+00      -5.24222301e+00
      9.90000000e+02       1.32656401e+01       1.72361739e+00       1.15420227e+01      -1.00000000e+00      -5.19222301e+00
      1.00000000e+03       1.32648442e+01       8.91189773e+00       4.35294646e+00      -1.00000000e+00      -5.14222302e+00
      1.01000000e+03       1.32648879e+01       9.27009236e+00       3.99479554e+00      -1.00000000e+00      -5.09222302e+00
      1.02000000e+03       1.32656740e+01       6.66481727e-01       1.25991923e+01      -1.00000000e+00      -5.04222302e+00
      1.03000000e+03       1.32645585e+01       1.24398392e+01       8.24719216e-01      -1.00000000e+00      -4.99222302e+00
      1.04000000e+03       1.32652674e+01       4.91659848e+00       8.34866896e+00      -1.00000000e+00      -4.94222303e+00
      1.05000000e+03       1.32654304e+01       3.49457900e+00       9.77085139e+00      -1.00000000e+00      -4.89222303e+00
      1.06000000e+03       1.32645207e+01       1.26297113e+01       6.34809402e-01      -1.00000000e+00      -4.84222303e+00
      1.07000000e+03       1.32655492e+01       2.06323736e+00       1.12023119e+01      -1.00000000e+00      -4.79222304e+00
      1.08000000e+03       1.32650976e+01       7.07716683e+00       6.18793079e+00      -1.00000000e+00      -4.74222304e+00
